input_filename,rider_id,timestamp,distance,speed,heart_rate,altitude,SensorHeading,SensorAccelerationX_HD,SensorAccelerationY_HD,SensorAccelerationZ_HD,position_lat,position_long,osm_uid,osm_name,osm_highway,osm_incline,osm_mtb:scale,osm_surface,osm_trail_visibility,osm_width,osm_sac_scale,osm_bicycle,osm_foot,osm_tracktype,trailforks_trailid,trailforks_title,trailforks_difficulty,trailforks_trailtype,trailforks_biketype,trailforks_physical_rating,trailforks_ttfs,trailforks_wet_weather,trailforks_season,trailforks_condition,trailforks_difficulty_votes,trailforks_difficulty_user_avg,trailforks_family_friendly,trailforks_amtb-rating,trailforks_activitytypes,gopro_AcclX,gopro_AcclY,gopro_AcclZ,gopro_Latitude,gopro_Longitude,gopro_Altitude,gopro_Speed,gopro_Speed3D,gopro_TS,gopro_GpsAccuracy,gopro_GpsFix,gopro_GyroX,gopro_GyroY,gopro_GyroZ
"dandlberg_m_1","1","964207132200.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","2644.0","208.0","436.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132240.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-4096.0","-220.0","-2124.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132280.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","4008.0","-172.0","-460.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132320.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-172.0","400.0","-740.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132360.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","1060.0","324.0","-1604.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132400.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","1228.0","-396.0","228.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132440.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","220.0","360.0","-1372.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132480.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-216.0","-20.0","268.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132520.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-336.0","620.0","-2004.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132560.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","3916.0","-2464.0","1236.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132600.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","1964.0","496.0","260.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132640.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-816.0","144.0","-1480.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132680.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-1016.0","896.0","-1592.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132720.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","5148.0","-540.0","1864.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132760.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-2832.0","244.0","-2060.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132800.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","1704.0","804.0","-2276.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132840.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-1848.0","-44.0","-92.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132880.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","-176.0","-80.0","-504.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132920.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","2344.0","-800.0","-200.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207132960.0","1055.53","3.807","167.0","671.5999999999999","-0.9316183000000001","76.0","672.0","-648.0","47.765587493777275","12.1672098711133","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133000.0","1060.1","5.216","166.0","671.2","-0.83473295","3736.0","-460.0","2076.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133040.0","1060.1","5.216","166.0","671.2","-0.83473295","-3452.0","880.0","-2208.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133080.0","1060.1","5.216","166.0","671.2","-0.83473295","2472.0","468.0","1440.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133120.0","1060.1","5.216","166.0","671.2","-0.83473295","96.0","-1576.0","600.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133160.0","1060.1","5.216","166.0","671.2","-0.83473295","-1900.0","1212.0","-2844.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133200.0","1060.1","5.216","166.0","671.2","-0.83473295","3304.0","-536.0","1752.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133240.0","1060.1","5.216","166.0","671.2","-0.83473295","-1372.0","632.0","-3080.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133280.0","1060.1","5.216","166.0","671.2","-0.83473295","1452.0","420.0","600.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133320.0","1060.1","5.216","166.0","671.2","-0.83473295","1604.0","-1328.0","408.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133360.0","1060.1","5.216","166.0","671.2","-0.83473295","-1172.0","1236.0","-1268.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133400.0","1060.1","5.216","166.0","671.2","-0.83473295","2308.0","240.0","-1612.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133440.0","1060.1","5.216","166.0","671.2","-0.83473295","1108.0","-24.0","396.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133480.0","1060.1","5.216","166.0","671.2","-0.83473295","-1176.0","364.0","-724.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133520.0","1060.1","5.216","166.0","671.2","-0.83473295","160.0","-124.0","20.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133560.0","1060.1","5.216","166.0","671.2","-0.83473295","2376.0","564.0","-968.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133600.0","1060.1","5.216","166.0","671.2","-0.83473295","-2868.0","-148.0","16.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133640.0","1060.1","5.216","166.0","671.2","-0.83473295","3120.0","-80.0","200.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133680.0","1060.1","5.216","166.0","671.2","-0.83473295","-192.0","128.0","-540.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133720.0","1060.1","5.216","166.0","671.2","-0.83473295","1488.0","-160.0","-876.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133760.0","1060.1","5.216","166.0","671.2","-0.83473295","-284.0","32.0","328.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133800.0","1060.1","5.216","166.0","671.2","-0.83473295","2084.0","-412.0","-1832.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133840.0","1060.1","5.216","166.0","671.2","-0.83473295","424.0","372.0","-620.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133880.0","1060.1","5.216","166.0","671.2","-0.83473295","-2588.0","736.0","-692.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133920.0","1060.1","5.216","166.0","671.2","-0.83473295","4168.0","-100.0","308.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207133960.0","1060.1","5.216","166.0","671.2","-0.83473295","176.0","-264.0","-1580.0","47.76555790565908","12.167167458683252","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134000.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","1020.0","580.0","-408.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134040.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-828.0","-532.0","52.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134080.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","2244.0","20.0","-2340.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134120.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-608.0","1768.0","-228.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134160.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","1000.0","-1776.0","-780.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134200.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","4000.0","120.0","1636.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134240.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-5208.0","56.0","-980.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134280.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","236.0","-952.0","12.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134320.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","4792.0","-644.0","3652.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134360.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-4752.0","-472.0","-1536.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134400.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","4272.0","44.0","-76.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134440.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-940.0","-960.0","120.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134480.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-1472.0","1224.0","-2364.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134520.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","2732.0","-672.0","856.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134560.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","444.0","516.0","-1960.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134600.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","384.0","284.0","-292.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134640.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","1032.0","-824.0","-1236.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134680.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-1320.0","640.0","-836.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134720.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","1600.0","140.0","-272.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134760.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","-1052.0","188.0","-704.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"dandlberg_m_1","1","964207134800.0","1065.9","5.841","167.0","670.5999999999999","-2.4786124","3744.0","748.0","372.0","47.76551448740065","12.167122531682253","0","0","0","0","0","0","0","0","0","0","0","0","296386","Dandlberg Downhill to Bärlauch","5","1","1,2","0","","0","","0","0","0","0","0","[1, 2, 6, 5]","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
